type,ts,data,old,dt
insert,1592126594,"{""id"":""49932"",""coupon_id"":""1"",""user_id"":""35"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49933"",""coupon_id"":""1"",""user_id"":""36"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49934"",""coupon_id"":""1"",""user_id"":""37"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49935"",""coupon_id"":""1"",""user_id"":""38"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49936"",""coupon_id"":""1"",""user_id"":""39"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49937"",""coupon_id"":""1"",""user_id"":""40"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49938"",""coupon_id"":""1"",""user_id"":""41"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49939"",""coupon_id"":""1"",""user_id"":""42"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49940"",""coupon_id"":""1"",""user_id"":""43"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49941"",""coupon_id"":""1"",""user_id"":""44"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49942"",""coupon_id"":""1"",""user_id"":""45"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49943"",""coupon_id"":""1"",""user_id"":""46"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49944"",""coupon_id"":""1"",""user_id"":""47"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49945"",""coupon_id"":""1"",""user_id"":""48"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49946"",""coupon_id"":""1"",""user_id"":""49"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49947"",""coupon_id"":""1"",""user_id"":""50"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49948"",""coupon_id"":""1"",""user_id"":""51"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49949"",""coupon_id"":""1"",""user_id"":""52"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49950"",""coupon_id"":""1"",""user_id"":""53"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49951"",""coupon_id"":""1"",""user_id"":""54"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49952"",""coupon_id"":""1"",""user_id"":""55"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49953"",""coupon_id"":""1"",""user_id"":""56"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49954"",""coupon_id"":""1"",""user_id"":""57"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49955"",""coupon_id"":""1"",""user_id"":""58"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49956"",""coupon_id"":""1"",""user_id"":""59"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49957"",""coupon_id"":""1"",""user_id"":""60"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49958"",""coupon_id"":""1"",""user_id"":""61"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49959"",""coupon_id"":""1"",""user_id"":""62"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49960"",""coupon_id"":""1"",""user_id"":""63"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49961"",""coupon_id"":""1"",""user_id"":""64"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49962"",""coupon_id"":""1"",""user_id"":""65"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49963"",""coupon_id"":""1"",""user_id"":""66"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49964"",""coupon_id"":""1"",""user_id"":""67"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49965"",""coupon_id"":""1"",""user_id"":""68"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49966"",""coupon_id"":""1"",""user_id"":""69"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49967"",""coupon_id"":""1"",""user_id"":""70"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49968"",""coupon_id"":""1"",""user_id"":""71"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49969"",""coupon_id"":""1"",""user_id"":""72"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49970"",""coupon_id"":""1"",""user_id"":""73"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49971"",""coupon_id"":""1"",""user_id"":""74"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49972"",""coupon_id"":""1"",""user_id"":""75"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49973"",""coupon_id"":""1"",""user_id"":""76"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49974"",""coupon_id"":""1"",""user_id"":""77"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49975"",""coupon_id"":""1"",""user_id"":""78"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49976"",""coupon_id"":""1"",""user_id"":""79"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49977"",""coupon_id"":""1"",""user_id"":""80"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49978"",""coupon_id"":""1"",""user_id"":""81"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49979"",""coupon_id"":""1"",""user_id"":""82"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49980"",""coupon_id"":""1"",""user_id"":""83"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49981"",""coupon_id"":""1"",""user_id"":""84"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49982"",""coupon_id"":""1"",""user_id"":""85"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49983"",""coupon_id"":""1"",""user_id"":""86"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49984"",""coupon_id"":""1"",""user_id"":""87"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49985"",""coupon_id"":""1"",""user_id"":""88"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49986"",""coupon_id"":""1"",""user_id"":""89"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49987"",""coupon_id"":""1"",""user_id"":""90"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49988"",""coupon_id"":""1"",""user_id"":""91"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49989"",""coupon_id"":""1"",""user_id"":""92"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49990"",""coupon_id"":""1"",""user_id"":""93"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49991"",""coupon_id"":""1"",""user_id"":""94"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49992"",""coupon_id"":""1"",""user_id"":""95"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49993"",""coupon_id"":""1"",""user_id"":""96"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49994"",""coupon_id"":""1"",""user_id"":""97"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49995"",""coupon_id"":""1"",""user_id"":""98"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49996"",""coupon_id"":""1"",""user_id"":""99"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49997"",""coupon_id"":""1"",""user_id"":""100"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49998"",""coupon_id"":""2"",""user_id"":""1"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""49999"",""coupon_id"":""2"",""user_id"":""2"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50000"",""coupon_id"":""2"",""user_id"":""3"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50001"",""coupon_id"":""2"",""user_id"":""4"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50002"",""coupon_id"":""2"",""user_id"":""5"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50003"",""coupon_id"":""2"",""user_id"":""6"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50004"",""coupon_id"":""2"",""user_id"":""7"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50005"",""coupon_id"":""2"",""user_id"":""8"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50006"",""coupon_id"":""2"",""user_id"":""9"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50007"",""coupon_id"":""2"",""user_id"":""10"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50008"",""coupon_id"":""2"",""user_id"":""11"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50009"",""coupon_id"":""2"",""user_id"":""12"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50010"",""coupon_id"":""2"",""user_id"":""13"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50011"",""coupon_id"":""2"",""user_id"":""14"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50012"",""coupon_id"":""2"",""user_id"":""15"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50013"",""coupon_id"":""2"",""user_id"":""16"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50014"",""coupon_id"":""2"",""user_id"":""17"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50015"",""coupon_id"":""2"",""user_id"":""18"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
insert,1592126594,"{""id"":""50016"",""coupon_id"":""2"",""user_id"":""19"",""order_id"":null,""coupon_status"":""1401"",""get_time"":""2020-06-14 17:23:14"",""using_time"":null,""used_time"":null,""expire_time"":null}",,2020-06-14
