id,coupon_id,user_id,date_id,get_time,dt
45841,2,44,2020-06-10,2020-06-10 11:05:18,2020-06-10
45842,2,45,2020-06-10,2020-06-10 11:05:18,2020-06-10
45843,2,46,2020-06-10,2020-06-10 11:05:18,2020-06-10
45844,2,47,2020-06-10,2020-06-10 11:05:18,2020-06-10
45845,2,48,2020-06-10,2020-06-10 11:05:18,2020-06-10
45846,2,49,2020-06-10,2020-06-10 11:05:18,2020-06-10
45847,2,50,2020-06-10,2020-06-10 11:05:18,2020-06-10
45848,2,51,2020-06-10,2020-06-10 11:05:18,2020-06-10
45849,2,52,2020-06-10,2020-06-10 11:05:18,2020-06-10
45850,2,53,2020-06-10,2020-06-10 11:05:18,2020-06-10
45851,2,54,2020-06-10,2020-06-10 11:05:18,2020-06-10
45852,2,55,2020-06-10,2020-06-10 11:05:18,2020-06-10
45853,2,56,2020-06-10,2020-06-10 11:05:18,2020-06-10
45854,2,57,2020-06-10,2020-06-10 11:05:18,2020-06-10
45855,2,58,2020-06-10,2020-06-10 11:05:18,2020-06-10
45856,2,59,2020-06-10,2020-06-10 11:05:18,2020-06-10
45857,2,60,2020-06-10,2020-06-10 11:05:18,2020-06-10
45858,2,61,2020-06-10,2020-06-10 11:05:18,2020-06-10
45859,2,62,2020-06-10,2020-06-10 11:05:18,2020-06-10
45860,2,63,2020-06-10,2020-06-10 11:05:18,2020-06-10
45861,2,64,2020-06-10,2020-06-10 11:05:18,2020-06-10
45862,2,65,2020-06-10,2020-06-10 11:05:18,2020-06-10
45863,2,66,2020-06-10,2020-06-10 11:05:18,2020-06-10
45864,2,67,2020-06-10,2020-06-10 11:05:18,2020-06-10
45865,2,68,2020-06-10,2020-06-10 11:05:18,2020-06-10
45866,2,69,2020-06-10,2020-06-10 11:05:18,2020-06-10
45867,2,70,2020-06-10,2020-06-10 11:05:18,2020-06-10
45868,2,71,2020-06-10,2020-06-10 11:05:18,2020-06-10
45869,2,72,2020-06-10,2020-06-10 11:05:18,2020-06-10
45870,2,73,2020-06-10,2020-06-10 11:05:18,2020-06-10
45871,2,74,2020-06-10,2020-06-10 11:05:18,2020-06-10
45872,2,75,2020-06-10,2020-06-10 11:05:18,2020-06-10
45873,2,76,2020-06-10,2020-06-10 11:05:18,2020-06-10
45874,2,77,2020-06-10,2020-06-10 11:05:18,2020-06-10
45875,2,78,2020-06-10,2020-06-10 11:05:18,2020-06-10
45876,2,79,2020-06-10,2020-06-10 11:05:18,2020-06-10
45877,2,80,2020-06-10,2020-06-10 11:05:18,2020-06-10
45878,2,81,2020-06-10,2020-06-10 11:05:18,2020-06-10
45879,2,82,2020-06-10,2020-06-10 11:05:18,2020-06-10
45880,2,83,2020-06-10,2020-06-10 11:05:18,2020-06-10
45881,2,84,2020-06-10,2020-06-10 11:05:18,2020-06-10
45882,2,85,2020-06-10,2020-06-10 11:05:18,2020-06-10
45883,2,86,2020-06-10,2020-06-10 11:05:18,2020-06-10
45884,2,87,2020-06-10,2020-06-10 11:05:18,2020-06-10
45885,2,88,2020-06-10,2020-06-10 11:05:18,2020-06-10
45886,2,89,2020-06-10,2020-06-10 11:05:18,2020-06-10
45887,2,90,2020-06-10,2020-06-10 11:05:18,2020-06-10
45888,2,91,2020-06-10,2020-06-10 11:05:18,2020-06-10
45889,2,92,2020-06-10,2020-06-10 11:05:18,2020-06-10
45890,2,93,2020-06-10,2020-06-10 11:05:18,2020-06-10
45891,2,94,2020-06-10,2020-06-10 11:05:18,2020-06-10
45892,2,95,2020-06-10,2020-06-10 11:05:18,2020-06-10
45893,2,96,2020-06-10,2020-06-10 11:05:18,2020-06-10
45894,2,97,2020-06-10,2020-06-10 11:05:18,2020-06-10
45895,2,98,2020-06-10,2020-06-10 11:05:18,2020-06-10
45896,2,99,2020-06-10,2020-06-10 11:05:18,2020-06-10
45897,2,100,2020-06-10,2020-06-10 11:05:18,2020-06-10
45898,3,1,2020-06-10,2020-06-10 11:05:18,2020-06-10
45899,3,2,2020-06-10,2020-06-10 11:05:18,2020-06-10
45900,3,3,2020-06-10,2020-06-10 11:05:18,2020-06-10
45901,3,4,2020-06-10,2020-06-10 11:05:18,2020-06-10
45902,3,5,2020-06-10,2020-06-10 11:05:18,2020-06-10
45903,3,6,2020-06-10,2020-06-10 11:05:18,2020-06-10
45904,3,7,2020-06-10,2020-06-10 11:05:18,2020-06-10
45905,3,8,2020-06-10,2020-06-10 11:05:18,2020-06-10
45906,3,9,2020-06-10,2020-06-10 11:05:18,2020-06-10
45907,3,10,2020-06-10,2020-06-10 11:05:18,2020-06-10
45908,3,11,2020-06-10,2020-06-10 11:05:18,2020-06-10
45909,3,12,2020-06-10,2020-06-10 11:05:18,2020-06-10
45910,3,13,2020-06-10,2020-06-10 11:05:18,2020-06-10
45911,3,14,2020-06-10,2020-06-10 11:05:18,2020-06-10
45912,3,15,2020-06-10,2020-06-10 11:05:18,2020-06-10
45913,3,16,2020-06-10,2020-06-10 11:05:18,2020-06-10
45914,3,17,2020-06-10,2020-06-10 11:05:18,2020-06-10
45915,3,18,2020-06-10,2020-06-10 11:05:18,2020-06-10
45916,3,19,2020-06-10,2020-06-10 11:05:18,2020-06-10
45917,3,20,2020-06-10,2020-06-10 11:05:18,2020-06-10
45918,3,21,2020-06-10,2020-06-10 11:05:18,2020-06-10
45919,3,22,2020-06-10,2020-06-10 11:05:18,2020-06-10
45920,3,23,2020-06-10,2020-06-10 11:05:18,2020-06-10
45921,3,24,2020-06-10,2020-06-10 11:05:18,2020-06-10
45922,3,25,2020-06-10,2020-06-10 11:05:18,2020-06-10
45923,3,26,2020-06-10,2020-06-10 11:05:18,2020-06-10
45924,3,27,2020-06-10,2020-06-10 11:05:18,2020-06-10
45925,3,28,2020-06-10,2020-06-10 11:05:18,2020-06-10
45926,3,29,2020-06-10,2020-06-10 11:05:18,2020-06-10
45927,3,30,2020-06-10,2020-06-10 11:05:18,2020-06-10
45928,3,31,2020-06-10,2020-06-10 11:05:18,2020-06-10
45929,3,32,2020-06-10,2020-06-10 11:05:18,2020-06-10
45930,3,33,2020-06-10,2020-06-10 11:05:18,2020-06-10
45931,3,34,2020-06-10,2020-06-10 11:05:18,2020-06-10
45932,3,35,2020-06-10,2020-06-10 11:05:18,2020-06-10
45933,3,36,2020-06-10,2020-06-10 11:05:18,2020-06-10
45934,3,37,2020-06-10,2020-06-10 11:05:18,2020-06-10
45935,3,38,2020-06-10,2020-06-10 11:05:18,2020-06-10
45936,3,39,2020-06-10,2020-06-10 11:05:18,2020-06-10
45937,3,40,2020-06-10,2020-06-10 11:05:18,2020-06-10
45938,3,41,2020-06-10,2020-06-10 11:05:18,2020-06-10
45939,3,42,2020-06-10,2020-06-10 11:05:18,2020-06-10
45940,3,43,2020-06-10,2020-06-10 11:05:18,2020-06-10
45941,3,44,2020-06-10,2020-06-10 11:05:18,2020-06-10
45942,3,45,2020-06-10,2020-06-10 11:05:18,2020-06-10
45943,3,46,2020-06-10,2020-06-10 11:05:18,2020-06-10
45944,3,47,2020-06-10,2020-06-10 11:05:18,2020-06-10
45945,3,48,2020-06-10,2020-06-10 11:05:18,2020-06-10
45946,3,49,2020-06-10,2020-06-10 11:05:18,2020-06-10
45947,3,50,2020-06-10,2020-06-10 11:05:18,2020-06-10
45948,3,51,2020-06-10,2020-06-10 11:05:18,2020-06-10
45949,3,52,2020-06-10,2020-06-10 11:05:18,2020-06-10
45950,3,53,2020-06-10,2020-06-10 11:05:18,2020-06-10
45951,3,54,2020-06-10,2020-06-10 11:05:18,2020-06-10
45952,3,55,2020-06-10,2020-06-10 11:05:18,2020-06-10
45953,3,56,2020-06-10,2020-06-10 11:05:18,2020-06-10
45954,3,57,2020-06-10,2020-06-10 11:05:18,2020-06-10
45955,3,58,2020-06-10,2020-06-10 11:05:18,2020-06-10
45956,3,59,2020-06-10,2020-06-10 11:05:18,2020-06-10
45957,3,60,2020-06-10,2020-06-10 11:05:18,2020-06-10
45958,3,61,2020-06-10,2020-06-10 11:05:18,2020-06-10
45959,3,62,2020-06-10,2020-06-10 11:05:18,2020-06-10
45960,3,63,2020-06-10,2020-06-10 11:05:18,2020-06-10
45961,3,64,2020-06-10,2020-06-10 11:05:18,2020-06-10
45962,3,65,2020-06-10,2020-06-10 11:05:18,2020-06-10
45963,3,66,2020-06-10,2020-06-10 11:05:18,2020-06-10
45964,3,67,2020-06-10,2020-06-10 11:05:18,2020-06-10
45965,3,68,2020-06-10,2020-06-10 11:05:18,2020-06-10
45966,3,69,2020-06-10,2020-06-10 11:05:18,2020-06-10
45967,3,70,2020-06-10,2020-06-10 11:05:18,2020-06-10
45968,3,71,2020-06-10,2020-06-10 11:05:18,2020-06-10
45969,3,72,2020-06-10,2020-06-10 11:05:18,2020-06-10
45970,3,73,2020-06-10,2020-06-10 11:05:18,2020-06-10
45971,3,74,2020-06-10,2020-06-10 11:05:18,2020-06-10
45972,3,75,2020-06-10,2020-06-10 11:05:18,2020-06-10
45973,3,76,2020-06-10,2020-06-10 11:05:18,2020-06-10
45974,3,77,2020-06-10,2020-06-10 11:05:18,2020-06-10
45975,3,78,2020-06-10,2020-06-10 11:05:18,2020-06-10
45976,3,79,2020-06-10,2020-06-10 11:05:18,2020-06-10
45977,3,80,2020-06-10,2020-06-10 11:05:18,2020-06-10
45978,3,81,2020-06-10,2020-06-10 11:05:18,2020-06-10
45979,3,82,2020-06-10,2020-06-10 11:05:18,2020-06-10
45980,3,83,2020-06-10,2020-06-10 11:05:18,2020-06-10
45981,3,84,2020-06-10,2020-06-10 11:05:18,2020-06-10
45982,3,85,2020-06-10,2020-06-10 11:05:18,2020-06-10
45983,3,86,2020-06-10,2020-06-10 11:05:18,2020-06-10
45984,3,87,2020-06-10,2020-06-10 11:05:18,2020-06-10
45985,3,88,2020-06-10,2020-06-10 11:05:18,2020-06-10
45986,3,89,2020-06-10,2020-06-10 11:05:18,2020-06-10
45987,3,90,2020-06-10,2020-06-10 11:05:18,2020-06-10
45988,3,91,2020-06-10,2020-06-10 11:05:18,2020-06-10
45989,3,92,2020-06-10,2020-06-10 11:05:18,2020-06-10
45990,3,93,2020-06-10,2020-06-10 11:05:18,2020-06-10
45991,3,94,2020-06-10,2020-06-10 11:05:18,2020-06-10
45992,3,95,2020-06-10,2020-06-10 11:05:18,2020-06-10
45993,3,96,2020-06-10,2020-06-10 11:05:18,2020-06-10
45994,3,97,2020-06-10,2020-06-10 11:05:18,2020-06-10
45995,3,98,2020-06-10,2020-06-10 11:05:18,2020-06-10
45996,3,99,2020-06-10,2020-06-10 11:05:18,2020-06-10
45997,3,100,2020-06-10,2020-06-10 11:05:18,2020-06-10
45998,1,1,2020-06-11,2020-06-11 11:07:29,2020-06-11
45999,1,2,2020-06-11,2020-06-11 11:07:29,2020-06-11
46000,1,3,2020-06-11,2020-06-11 11:07:29,2020-06-11
46001,1,4,2020-06-11,2020-06-11 11:07:29,2020-06-11
46002,1,5,2020-06-11,2020-06-11 11:07:29,2020-06-11
46003,1,6,2020-06-11,2020-06-11 11:07:29,2020-06-11
46004,1,7,2020-06-11,2020-06-11 11:07:29,2020-06-11
46005,1,8,2020-06-11,2020-06-11 11:07:29,2020-06-11
46006,1,9,2020-06-11,2020-06-11 11:07:29,2020-06-11
46007,1,10,2020-06-11,2020-06-11 11:07:29,2020-06-11
46008,1,11,2020-06-11,2020-06-11 11:07:29,2020-06-11
46009,1,12,2020-06-11,2020-06-11 11:07:29,2020-06-11
46010,1,13,2020-06-11,2020-06-11 11:07:29,2020-06-11
46011,1,14,2020-06-11,2020-06-11 11:07:29,2020-06-11
46012,1,15,2020-06-11,2020-06-11 11:07:29,2020-06-11
46013,1,16,2020-06-11,2020-06-11 11:07:29,2020-06-11
46014,1,17,2020-06-11,2020-06-11 11:07:29,2020-06-11
46015,1,18,2020-06-11,2020-06-11 11:07:29,2020-06-11
46016,1,19,2020-06-11,2020-06-11 11:07:29,2020-06-11
46017,1,20,2020-06-11,2020-06-11 11:07:29,2020-06-11
46018,1,21,2020-06-11,2020-06-11 11:07:29,2020-06-11
46019,1,22,2020-06-11,2020-06-11 11:07:29,2020-06-11
46020,1,23,2020-06-11,2020-06-11 11:07:29,2020-06-11
46021,1,24,2020-06-11,2020-06-11 11:07:29,2020-06-11
46022,1,25,2020-06-11,2020-06-11 11:07:29,2020-06-11
46023,1,26,2020-06-11,2020-06-11 11:07:29,2020-06-11
46024,1,27,2020-06-11,2020-06-11 11:07:29,2020-06-11
46025,1,28,2020-06-11,2020-06-11 11:07:29,2020-06-11
46026,1,29,2020-06-11,2020-06-11 11:07:29,2020-06-11
46027,1,30,2020-06-11,2020-06-11 11:07:29,2020-06-11
46028,1,31,2020-06-11,2020-06-11 11:07:29,2020-06-11
46029,1,32,2020-06-11,2020-06-11 11:07:29,2020-06-11
46030,1,33,2020-06-11,2020-06-11 11:07:29,2020-06-11
46031,1,34,2020-06-11,2020-06-11 11:07:29,2020-06-11
46032,1,35,2020-06-11,2020-06-11 11:07:29,2020-06-11
46033,1,36,2020-06-11,2020-06-11 11:07:29,2020-06-11
46034,1,37,2020-06-11,2020-06-11 11:07:29,2020-06-11
46035,1,38,2020-06-11,2020-06-11 11:07:29,2020-06-11
46036,1,39,2020-06-11,2020-06-11 11:07:29,2020-06-11
46037,1,40,2020-06-11,2020-06-11 11:07:29,2020-06-11
46038,1,41,2020-06-11,2020-06-11 11:07:29,2020-06-11
46039,1,42,2020-06-11,2020-06-11 11:07:29,2020-06-11
46040,1,43,2020-06-11,2020-06-11 11:07:29,2020-06-11
46041,1,44,2020-06-11,2020-06-11 11:07:29,2020-06-11
46042,1,45,2020-06-11,2020-06-11 11:07:29,2020-06-11
46043,1,46,2020-06-11,2020-06-11 11:07:29,2020-06-11
46044,1,47,2020-06-11,2020-06-11 11:07:29,2020-06-11
46045,1,48,2020-06-11,2020-06-11 11:07:29,2020-06-11
46046,1,49,2020-06-11,2020-06-11 11:07:29,2020-06-11
46047,1,50,2020-06-11,2020-06-11 11:07:29,2020-06-11
46048,1,51,2020-06-11,2020-06-11 11:07:29,2020-06-11
46049,1,52,2020-06-11,2020-06-11 11:07:29,2020-06-11
46050,1,53,2020-06-11,2020-06-11 11:07:29,2020-06-11
46051,1,54,2020-06-11,2020-06-11 11:07:29,2020-06-11
46052,1,55,2020-06-11,2020-06-11 11:07:29,2020-06-11
46053,1,56,2020-06-11,2020-06-11 11:07:29,2020-06-11
46054,1,57,2020-06-11,2020-06-11 11:07:29,2020-06-11
46055,1,58,2020-06-11,2020-06-11 11:07:29,2020-06-11
46056,1,59,2020-06-11,2020-06-11 11:07:29,2020-06-11
46057,1,60,2020-06-11,2020-06-11 11:07:29,2020-06-11
46058,1,61,2020-06-11,2020-06-11 11:07:29,2020-06-11
46059,1,62,2020-06-11,2020-06-11 11:07:29,2020-06-11
46060,1,63,2020-06-11,2020-06-11 11:07:29,2020-06-11
46061,1,64,2020-06-11,2020-06-11 11:07:29,2020-06-11
46062,1,65,2020-06-11,2020-06-11 11:07:29,2020-06-11
46063,1,66,2020-06-11,2020-06-11 11:07:29,2020-06-11
46064,1,67,2020-06-11,2020-06-11 11:07:29,2020-06-11
46065,1,68,2020-06-11,2020-06-11 11:07:29,2020-06-11
46066,1,69,2020-06-11,2020-06-11 11:07:29,2020-06-11
46067,1,70,2020-06-11,2020-06-11 11:07:29,2020-06-11
46068,1,71,2020-06-11,2020-06-11 11:07:29,2020-06-11
46069,1,72,2020-06-11,2020-06-11 11:07:29,2020-06-11
46070,1,73,2020-06-11,2020-06-11 11:07:29,2020-06-11
46071,1,74,2020-06-11,2020-06-11 11:07:29,2020-06-11
46072,1,75,2020-06-11,2020-06-11 11:07:29,2020-06-11
46073,1,76,2020-06-11,2020-06-11 11:07:29,2020-06-11
46074,1,77,2020-06-11,2020-06-11 11:07:29,2020-06-11
46075,1,78,2020-06-11,2020-06-11 11:07:29,2020-06-11
46076,1,79,2020-06-11,2020-06-11 11:07:29,2020-06-11
46077,1,80,2020-06-11,2020-06-11 11:07:29,2020-06-11
46078,1,81,2020-06-11,2020-06-11 11:07:29,2020-06-11
46079,1,82,2020-06-11,2020-06-11 11:07:29,2020-06-11
46080,1,83,2020-06-11,2020-06-11 11:07:29,2020-06-11
46081,1,84,2020-06-11,2020-06-11 11:07:29,2020-06-11
46082,1,85,2020-06-11,2020-06-11 11:07:29,2020-06-11
46083,1,86,2020-06-11,2020-06-11 11:07:29,2020-06-11
46084,1,87,2020-06-11,2020-06-11 11:07:29,2020-06-11
46085,1,88,2020-06-11,2020-06-11 11:07:29,2020-06-11
46086,1,89,2020-06-11,2020-06-11 11:07:29,2020-06-11
46087,1,90,2020-06-11,2020-06-11 11:07:29,2020-06-11
46088,1,91,2020-06-11,2020-06-11 11:07:29,2020-06-11
46089,1,92,2020-06-11,2020-06-11 11:07:29,2020-06-11
46090,1,93,2020-06-11,2020-06-11 11:07:29,2020-06-11
46091,1,94,2020-06-11,2020-06-11 11:07:29,2020-06-11
46092,1,95,2020-06-11,2020-06-11 11:07:29,2020-06-11
46093,1,96,2020-06-11,2020-06-11 11:07:29,2020-06-11
46094,1,97,2020-06-11,2020-06-11 11:07:29,2020-06-11
46095,1,98,2020-06-11,2020-06-11 11:07:29,2020-06-11
46096,1,99,2020-06-11,2020-06-11 11:07:29,2020-06-11
46097,1,100,2020-06-11,2020-06-11 11:07:29,2020-06-11
46098,2,1,2020-06-11,2020-06-11 11:07:29,2020-06-11
46099,2,2,2020-06-11,2020-06-11 11:07:29,2020-06-11
46100,2,3,2020-06-11,2020-06-11 11:07:29,2020-06-11
46101,2,4,2020-06-11,2020-06-11 11:07:29,2020-06-11
46102,2,5,2020-06-11,2020-06-11 11:07:29,2020-06-11
46103,2,6,2020-06-11,2020-06-11 11:07:29,2020-06-11
46104,2,7,2020-06-11,2020-06-11 11:07:29,2020-06-11
46105,2,8,2020-06-11,2020-06-11 11:07:29,2020-06-11
46106,2,9,2020-06-11,2020-06-11 11:07:29,2020-06-11
46107,2,10,2020-06-11,2020-06-11 11:07:29,2020-06-11
